# Measured spectrum of the Sun from NREL using MODTRAN
# See https://www.nrel.gov/grid/solar-resource/spectra.html, bibref MCebKur
# Wavelength [A],Flux [erg cm^-2 A^-1 s^-1]
2.022940000000000055e+03,3.899999999999999578e-01
2.022980999999999995e+03,4.849999999999999867e-01
2.023021999999999935e+03,5.220000000000000195e-01
2.023062999999999874e+03,5.170000000000000151e-01
2.023103999999999814e+03,6.089999999999999858e-01
2.023144999999999982e+03,6.680000000000000382e-01
2.023186000000000149e+03,5.669999999999999485e-01
2.023226999999999862e+03,4.910000000000000475e-01
2.023268000000000029e+03,3.750000000000000000e-01
2.023309000000000196e+03,2.249999999999999778e-01
2.023349000000000160e+03,1.320000000000000062e-01
2.023389999999999873e+03,1.260000000000000009e-01
2.023431000000000040e+03,1.379999999999999838e-01
2.023471999999999753e+03,2.109999999999999931e-01
2.023513000000000147e+03,3.330000000000000182e-01
2.023554000000000087e+03,4.740000000000000324e-01
2.023595000000000027e+03,6.159999999999999920e-01
2.023635999999999967e+03,6.669999999999999263e-01
2.023677000000000135e+03,6.680000000000000382e-01
2.023718000000000075e+03,6.830000000000000515e-01
2.023759000000000015e+03,7.089999999999999636e-01
2.023799999999999955e+03,7.339999999999999858e-01
2.023840999999999894e+03,8.009999999999999343e-01
2.023882000000000062e+03,8.719999999999999973e-01
2.023923000000000002e+03,8.909999999999999032e-01
2.023963999999999942e+03,8.229999999999999538e-01
2.024004999999999882e+03,7.029999999999999583e-01
2.024045999999999822e+03,5.749999999999999556e-01
2.024086999999999989e+03,5.230000000000000204e-01
2.024128000000000156e+03,5.329999999999999183e-01
2.024168999999999869e+03,5.999999999999999778e-01
2.024210000000000036e+03,7.060000000000000719e-01
2.024250999999999749e+03,8.000000000000000444e-01
2.024291000000000167e+03,7.760000000000000231e-01
2.024331999999999880e+03,6.510000000000000231e-01
2.024373000000000047e+03,5.080000000000000071e-01
2.024413999999999760e+03,4.620000000000000218e-01
2.024455000000000155e+03,4.879999999999999893e-01
2.024496000000000095e+03,5.510000000000000453e-01
2.024537000000000035e+03,6.590000000000000302e-01
2.024577999999999975e+03,7.270000000000000906e-01
2.024619000000000142e+03,6.239999999999999991e-01
2.024660000000000082e+03,4.939999999999999947e-01
2.024701000000000022e+03,3.530000000000000360e-01
2.024741999999999962e+03,2.230000000000000315e-01
2.024782999999999902e+03,1.449999999999999900e-01
2.024824000000000069e+03,2.190000000000000002e-01
2.024865000000000009e+03,2.590000000000000080e-01
2.024905999999999949e+03,2.620000000000000107e-01
2.024946999999999889e+03,2.479999999999999982e-01
2.024987999999999829e+03,2.350000000000000144e-01
2.025028999999999996e+03,2.119999999999999940e-01
2.025070000000000164e+03,1.849999999999999978e-01
2.025110999999999876e+03,2.050000000000000155e-01
2.025152000000000044e+03,3.170000000000000040e-01
2.025192999999999756e+03,4.420000000000000595e-01
2.025234000000000151e+03,5.110000000000000098e-01
2.025275000000000091e+03,6.229999999999999982e-01
2.025316000000000031e+03,7.399999999999999911e-01
2.025356999999999971e+03,7.730000000000000204e-01
2.025398000000000138e+03,7.690000000000000169e-01
2.025440000000000055e+03,7.570000000000000062e-01
2.025480999999999995e+03,7.219999999999999751e-01
2.025521999999999935e+03,7.169999999999999707e-01
2.025562999999999874e+03,7.109999999999999654e-01
2.025603999999999814e+03,7.040000000000000702e-01
2.025644999999999982e+03,7.049999999999999600e-01
2.025686000000000149e+03,7.129999999999999671e-01
2.025726999999999862e+03,6.600000000000000311e-01
2.025768000000000029e+03,5.839999999999999636e-01
2.025809000000000196e+03,5.369999999999999218e-01
2.025850000000000136e+03,4.799999999999999822e-01
2.025891000000000076e+03,4.359999999999999987e-01
2.025932000000000016e+03,3.930000000000000160e-01
2.025972999999999956e+03,3.469999999999999751e-01
2.026014000000000124e+03,3.029999999999999916e-01
2.026055000000000064e+03,2.409999999999999920e-01
2.026096000000000004e+03,1.970000000000000084e-01
2.026136999999999944e+03,1.829999999999999960e-01
2.026177999999999884e+03,1.699999999999999845e-01
2.026219000000000051e+03,1.519999999999999962e-01
2.026259999999999991e+03,1.670000000000000095e-01
2.026300999999999931e+03,1.369999999999999829e-01
2.026341999999999871e+03,1.000000000000000056e-01
2.026384000000000015e+03,8.619999999999999885e-02
2.026425000000000182e+03,6.359999999999998987e-02
2.026466000000000122e+03,4.680000000000000132e-02
2.026507000000000062e+03,6.120000000000000440e-02
2.026548000000000002e+03,1.010000000000000064e-01
2.026588999999999942e+03,1.549999999999999989e-01
2.026630000000000109e+03,2.149999999999999967e-01
2.026671000000000049e+03,2.650000000000000133e-01
2.026711999999999989e+03,2.989999999999999880e-01
2.026752999999999929e+03,3.429999999999999716e-01
2.026793999999999869e+03,3.729999999999999982e-01
2.026835000000000036e+03,3.559999999999999831e-01
2.026875999999999976e+03,3.599999999999999867e-01
2.026916999999999916e+03,3.930000000000000160e-01
2.026958999999999833e+03,3.989999999999999658e-01
2.027000000000000000e+03,3.510000000000000342e-01
2.027041000000000167e+03,3.550000000000000377e-01
2.027082000000000107e+03,3.639999999999999902e-01
2.027123000000000047e+03,3.520000000000000351e-01
2.027163999999999987e+03,2.969999999999999862e-01
2.027204999999999927e+03,3.109999999999999987e-01
2.027246000000000095e+03,3.770000000000000018e-01
2.027287000000000035e+03,4.359999999999999987e-01
2.027327999999999975e+03,5.000000000000000000e-01
2.027368999999999915e+03,6.039999999999999813e-01
2.027410999999999831e+03,6.720000000000000417e-01
2.027452000000000226e+03,7.060000000000000719e-01
2.027492999999999938e+03,7.289999999999999813e-01
2.027534000000000106e+03,7.129999999999999671e-01
2.027574999999999818e+03,6.479999999999999094e-01
2.027615999999999985e+03,5.669999999999999485e-01
2.027657000000000153e+03,5.060000000000000053e-01
2.027698000000000093e+03,4.590000000000000191e-01
2.027739000000000033e+03,4.969999999999999418e-01
2.027780999999999949e+03,6.029999999999999805e-01
2.027821999999999889e+03,7.309999999999999831e-01
2.027863000000000056e+03,7.730000000000000204e-01
2.027903999999999996e+03,8.319999999999999618e-01
2.027944999999999936e+03,8.319999999999999618e-01
2.027985999999999876e+03,8.130000000000000560e-01
2.028026999999999816e+03,7.399999999999999911e-01
2.028068000000000211e+03,6.640000000000000346e-01
2.028110000000000127e+03,5.349999999999999201e-01
2.028151000000000067e+03,4.610000000000000209e-01
2.028192000000000007e+03,3.820000000000000062e-01
2.028232999999999947e+03,4.100000000000000311e-01
2.028274000000000115e+03,4.950000000000000511e-01
2.028315000000000055e+03,5.760000000000000675e-01
2.028355999999999995e+03,5.479999999999999316e-01
2.028397999999999911e+03,6.049999999999999822e-01
2.028438999999999851e+03,6.500000000000000222e-01
2.028480000000000018e+03,6.340000000000000080e-01
2.028521000000000186e+03,6.779999999999999361e-01
2.028561999999999898e+03,7.630000000000000115e-01
2.028603000000000065e+03,7.379999999999999893e-01
2.028643999999999778e+03,6.500000000000000222e-01
2.028685999999999922e+03,5.669999999999999485e-01
2.028727000000000089e+03,4.680000000000000271e-01
2.028768000000000029e+03,4.210000000000000409e-01
2.028808999999999969e+03,4.780000000000000360e-01
2.028849999999999909e+03,5.780000000000000693e-01
2.028891000000000076e+03,6.400000000000000133e-01
2.028932999999999993e+03,6.229999999999999982e-01
2.028974000000000160e+03,6.079999999999999849e-01
2.029014999999999873e+03,4.950000000000000511e-01
2.029056000000000040e+03,3.469999999999999751e-01
2.029096999999999753e+03,3.449999999999999734e-01
2.029138000000000147e+03,4.380000000000000004e-01
2.029180000000000064e+03,5.130000000000000115e-01
2.029221000000000004e+03,6.019999999999999796e-01
2.029261999999999944e+03,6.370000000000000107e-01
2.029302999999999884e+03,5.510000000000000453e-01
2.029344000000000051e+03,4.329999999999999405e-01
2.029385999999999967e+03,3.350000000000000200e-01
2.029427000000000135e+03,2.129999999999999949e-01
2.029467999999999847e+03,2.330000000000000127e-01
2.029509000000000015e+03,3.800000000000000044e-01
2.029550000000000182e+03,5.000000000000000000e-01
2.029591000000000122e+03,5.780000000000000693e-01
2.029633000000000038e+03,6.669999999999999263e-01
2.029673999999999978e+03,7.000000000000000666e-01
2.029714999999999918e+03,6.540000000000000258e-01
2.029755999999999858e+03,5.470000000000000417e-01
2.029797000000000025e+03,4.440000000000000613e-01
2.029838999999999942e+03,3.489999999999999769e-01
2.029880000000000109e+03,3.089999999999999969e-01
2.029920999999999822e+03,2.860000000000000320e-01
2.029961999999999989e+03,3.439999999999999725e-01
2.030003000000000156e+03,3.969999999999999640e-01
2.030045000000000073e+03,5.450000000000000400e-01
2.030086000000000013e+03,6.560000000000000275e-01
2.030126999999999953e+03,7.169999999999999707e-01
2.030167999999999893e+03,7.449999999999999956e-01
2.030209999999999809e+03,8.080000000000000515e-01
2.030251000000000204e+03,8.139999999999999458e-01
2.030291999999999916e+03,7.429999999999999938e-01
2.030333000000000084e+03,6.420000000000000151e-01
2.030373999999999796e+03,6.610000000000000320e-01
2.030415999999999940e+03,6.989999999999999547e-01
2.030457000000000107e+03,7.250000000000000888e-01
2.030498000000000047e+03,7.790000000000000258e-01
2.030538999999999987e+03,8.850000000000000089e-01
2.030580999999999904e+03,8.959999999999999076e-01
2.030621999999999844e+03,8.269999999999999574e-01
2.030663000000000011e+03,6.640000000000000346e-01
2.030704000000000178e+03,5.490000000000000435e-01
2.030744999999999891e+03,4.720000000000000306e-01
2.030787000000000035e+03,4.339999999999999969e-01
2.030827999999999975e+03,4.410000000000000031e-01
2.030869000000000142e+03,5.329999999999999183e-01
2.030910000000000082e+03,6.049999999999999822e-01
2.030951999999999998e+03,7.100000000000000755e-01
2.030992999999999938e+03,7.469999999999999973e-01
2.031033999999999878e+03,7.500000000000000000e-01
2.031074999999999818e+03,7.069999999999999618e-01
2.031117000000000189e+03,7.040000000000000702e-01
2.031158000000000129e+03,6.830000000000000515e-01
2.031199000000000069e+03,6.600000000000000311e-01
2.031240000000000009e+03,6.380000000000000115e-01
2.031281999999999925e+03,6.500000000000000222e-01
2.031322999999999865e+03,6.149999999999999911e-01
2.031364000000000033e+03,6.330000000000000071e-01
2.031405999999999949e+03,7.279999999999999805e-01
2.031447000000000116e+03,8.309999999999999609e-01
2.031487999999999829e+03,9.240000000000000435e-01
2.031528999999999996e+03,1.020000000000000018e+00
2.031571000000000140e+03,9.490000000000000657e-01
2.031612000000000080e+03,8.750000000000001110e-01
2.031653000000000020e+03,8.080000000000000515e-01
2.031693999999999960e+03,7.840000000000000302e-01
2.031735999999999876e+03,7.670000000000000151e-01
2.031776999999999816e+03,7.979999999999999316e-01
2.031818000000000211e+03,7.349999999999999867e-01
2.031860000000000127e+03,7.319999999999999840e-01
2.031901000000000067e+03,7.250000000000000888e-01
2.031942000000000007e+03,7.630000000000000115e-01
2.031982999999999947e+03,8.449999999999999734e-01
2.032024999999999864e+03,9.799999999999999822e-01
2.032066000000000031e+03,1.010000000000000009e+00
2.032106999999999971e+03,9.610000000000000764e-01
2.032148999999999887e+03,8.120000000000000551e-01
2.032190000000000055e+03,7.080000000000000737e-01
2.032230999999999767e+03,6.199999999999999956e-01
2.032272000000000162e+03,6.260000000000000009e-01
2.032314000000000078e+03,7.349999999999999867e-01
2.032355000000000018e+03,8.980000000000000204e-01
2.032395999999999958e+03,1.000000000000000000e+00
2.032437999999999874e+03,1.080000000000000071e+00
2.032478999999999814e+03,1.099999999999999867e+00
2.032519999999999982e+03,1.010000000000000009e+00
2.032562000000000126e+03,9.020000000000000240e-01
2.032603000000000065e+03,8.210000000000000631e-01
2.032644000000000005e+03,7.550000000000000044e-01
2.032685999999999922e+03,7.159999999999999698e-01
2.032726999999999862e+03,7.770000000000000240e-01
2.032768000000000029e+03,8.469999999999999751e-01
2.032809999999999945e+03,8.469999999999999751e-01
2.032851000000000113e+03,8.279999999999999583e-01
2.032891999999999825e+03,7.219999999999999751e-01
2.032933999999999969e+03,5.959999999999999742e-01
2.032975000000000136e+03,4.390000000000000013e-01
2.033016000000000076e+03,3.719999999999999973e-01
2.033057999999999993e+03,4.190000000000000391e-01
2.033098999999999933e+03,5.459999999999999298e-01
2.033139999999999873e+03,6.590000000000000302e-01
2.033181999999999789e+03,7.449999999999999956e-01
2.033223000000000184e+03,7.870000000000000329e-01
2.033264000000000124e+03,7.209999999999999742e-01
2.033306000000000040e+03,7.080000000000000737e-01
2.033346999999999980e+03,7.349999999999999867e-01
2.033387999999999920e+03,8.109999999999999432e-01
2.033429999999999836e+03,8.850000000000000089e-01
2.033471000000000004e+03,9.480000000000000648e-01
2.033512000000000171e+03,9.259999999999999343e-01
2.033554000000000087e+03,8.160000000000000586e-01
2.033595000000000027e+03,7.060000000000000719e-01
2.033635999999999967e+03,6.479999999999999094e-01
2.033677999999999884e+03,6.169999999999999929e-01
2.033719000000000051e+03,5.220000000000000195e-01
2.033759999999999991e+03,4.390000000000000013e-01
2.033802000000000135e+03,3.719999999999999973e-01
2.033842999999999847e+03,2.870000000000000329e-01
2.033884999999999991e+03,1.729999999999999871e-01
2.033925999999999931e+03,1.300000000000000044e-01
2.033967000000000098e+03,1.340000000000000080e-01
2.034009000000000015e+03,1.440000000000000169e-01
2.034049999999999955e+03,1.170000000000000068e-01
2.034090999999999894e+03,1.300000000000000044e-01
2.034132999999999811e+03,1.670000000000000095e-01
2.034173999999999978e+03,3.119999999999999996e-01
2.034216000000000122e+03,4.410000000000000031e-01
2.034257000000000062e+03,4.870000000000000440e-01
2.034298000000000002e+03,5.030000000000000027e-01
2.034339999999999918e+03,5.799999999999999600e-01
2.034380999999999858e+03,6.079999999999999849e-01
2.034422000000000025e+03,6.700000000000000400e-01
2.034464000000000169e+03,8.040000000000000480e-01
2.034505000000000109e+03,9.329999999999999405e-01
2.034547000000000025e+03,9.820000000000000950e-01
2.034587999999999965e+03,9.350000000000000533e-01
2.034628999999999905e+03,8.659999999999998810e-01
2.034670999999999822e+03,8.019999999999999352e-01
2.034711999999999989e+03,7.969999999999999307e-01
2.034754000000000133e+03,8.259999999999999565e-01
2.034795000000000073e+03,8.370000000000000773e-01
2.034836000000000013e+03,7.889999999999999236e-01
2.034877999999999929e+03,8.189999999999999503e-01
2.034918999999999869e+03,7.840000000000000302e-01
2.034961000000000240e+03,6.510000000000000231e-01
2.035001999999999953e+03,5.340000000000000302e-01
2.035043000000000120e+03,5.190000000000000169e-01
2.035085000000000036e+03,4.359999999999999987e-01
2.035125999999999976e+03,3.270000000000000129e-01
2.035167999999999893e+03,3.220000000000000084e-01
2.035209000000000060e+03,4.190000000000000391e-01
2.035251000000000204e+03,5.360000000000000320e-01
2.035291999999999916e+03,6.300000000000000044e-01
2.035333000000000084e+03,8.040000000000000480e-01
2.035375000000000000e+03,9.159999999999999254e-01
2.035415999999999940e+03,8.679999999999999938e-01
2.035458000000000084e+03,7.080000000000000737e-01
2.035499000000000024e+03,6.209999999999999964e-01
2.035541000000000167e+03,5.709999999999999520e-01
2.035581999999999880e+03,5.080000000000000071e-01
2.035623000000000047e+03,4.590000000000000191e-01
2.035664999999999964e+03,5.020000000000000018e-01
2.035706000000000131e+03,5.539999999999999369e-01
2.035748000000000047e+03,5.590000000000000524e-01
2.035788999999999987e+03,6.079999999999999849e-01
2.035831000000000131e+03,7.720000000000000195e-01
2.035871999999999844e+03,8.670000000000001039e-01
2.035913999999999987e+03,8.930000000000000160e-01
