# Measured spectrum of Vega from The Astronomical Journal, 127:3508-3515, 2004 June by R. C. Bohlin and R. L. Gilliland
# Wavelength [A],Flux [erg cm^-2 A^-1 s^-1]
7.086247000000000116e+04,4.514451000000000087e-13
7.093350999999999476e+04,4.495423399999999785e-13
7.100461999999999534e+04,4.478878000000000154e-13
7.107580000000000291e+04,4.463159400000000096e-13
7.114705499999999302e+04,4.447441199999999966e-13
7.121837500000000000e+04,4.430895799999999829e-13
7.128977000000000407e+04,4.414350299999999837e-13
7.136124000000000524e+04,4.396977299999999765e-13
7.143277999999999884e+04,4.380431799999999773e-13
7.150438999999999942e+04,4.363058999999999918e-13
7.157608000000000175e+04,4.346513400000000070e-13
7.164783599999999569e+04,4.329967999999999933e-13
7.171966400000000431e+04,4.312595200000000078e-13
7.179155999999999767e+04,4.296049700000000085e-13
7.186352999999999884e+04,4.278676799999999870e-13
7.193558000000000175e+04,4.262131299999999877e-13
7.200769000000000233e+04,4.244758299999999806e-13
7.207987500000000000e+04,4.228212799999999813e-13
7.215213999999999942e+04,4.210839999999999958e-13
7.222447000000000116e+04,4.193466999999999887e-13
7.229687500000000000e+04,4.176921700000000111e-13
7.236936000000000058e+04,4.159549000000000111e-13
7.244191000000000349e+04,4.142176000000000040e-13
7.251452000000000407e+04,4.123976000000000178e-13
7.258722000000000116e+04,4.104948500000000237e-13
7.265999000000000524e+04,4.085921299999999864e-13
7.273283000000000175e+04,4.069375600000000160e-13
7.280575000000000000e+04,4.055311999999999755e-13
7.287873399999999674e+04,4.042075599999999862e-13
7.295180000000000291e+04,4.028839199999999969e-13
7.302492999999999302e+04,4.013948199999999846e-13
7.309813999999999942e+04,3.999057200000000228e-13
7.317141999999999825e+04,3.984166200000000105e-13
7.324477000000000407e+04,3.969275299999999837e-13
7.331819999999999709e+04,3.953556999999999852e-13
7.339169999999999709e+04,3.937838600000000010e-13
7.346527999999999884e+04,3.922947599999999887e-13
7.353892999999999302e+04,3.907229399999999757e-13
7.361264999999999418e+04,3.891511099999999772e-13
7.368644999999999709e+04,3.875793000000000003e-13
7.376032000000000698e+04,3.860074700000000017e-13
7.383426600000000326e+04,3.844356499999999887e-13
7.390827999999999884e+04,3.828638000000000190e-13
7.398237500000000000e+04,3.812092500000000197e-13
7.405655000000000291e+04,3.796374300000000068e-13
7.413078999999999360e+04,3.779001600000000068e-13
7.420510000000000582e+04,3.760801300000000134e-13
7.427949000000000524e+04,3.740946600000000187e-13
7.435396000000000640e+04,3.715301200000000119e-13
7.442850000000000000e+04,3.675591699999999863e-13
7.450311000000000058e+04,3.600309600000000106e-13
7.457780499999999302e+04,3.511791000000000096e-13
7.465257000000000698e+04,3.522545499999999896e-13
7.472741000000000349e+04,3.579627599999999791e-13
7.480232000000000698e+04,3.587072999999999997e-13
7.487730999999999767e+04,3.550672999999999768e-13
7.495237500000000000e+04,3.468772599999999957e-13
7.502751600000000326e+04,3.386872200000000146e-13
7.510272999999999593e+04,3.400108699999999895e-13
7.517801600000000326e+04,3.466290800000000225e-13
7.525338000000000466e+04,3.505999999999999904e-13
7.532883000000000175e+04,3.518409300000000151e-13
7.540433999999999651e+04,3.518409300000000151e-13
7.547994000000000233e+04,3.512618299999999959e-13
7.555561000000000058e+04,3.503518300000000028e-13
7.563135000000000582e+04,3.492763500000000155e-13
7.570716999999999825e+04,3.481181799999999843e-13
7.578305999999999767e+04,3.468772599999999957e-13
7.585903999999999360e+04,3.456363300000000215e-13
7.593508599999999569e+04,3.443126899999999817e-13
7.601122000000000116e+04,3.429890599999999780e-13
7.608741400000000431e+04,3.417481399999999894e-13
7.616369000000000233e+04,3.404245000000000001e-13
7.624005000000000291e+04,3.391008399999999891e-13
7.631647999999999593e+04,3.377772200000000215e-13
7.639298399999999674e+04,3.364535799999999817e-13
7.646957000000000698e+04,3.351299300000000068e-13
7.654623399999999674e+04,3.338889999999999821e-13
7.662297000000000116e+04,3.325653599999999928e-13
7.669977999999999884e+04,3.312417299999999891e-13
7.677666999999999825e+04,3.299180899999999998e-13
7.685363999999999942e+04,3.286771599999999751e-13
7.693069000000000233e+04,3.273535100000000003e-13
7.700780999999999767e+04,3.260298700000000110e-13
7.708500999999999476e+04,3.247062400000000072e-13
7.716228999999999360e+04,3.234653200000000186e-13
7.723963999999999942e+04,3.221416699999999933e-13
7.731708000000000175e+04,3.208180200000000184e-13
7.739458999999999651e+04,3.194116499999999923e-13
7.747217999999999302e+04,3.180052800000000168e-13
7.754983999999999651e+04,3.164334600000000038e-13
7.762758599999999569e+04,3.146961900000000039e-13
7.770541000000000349e+04,3.127106999999999875e-13
7.778330499999999302e+04,3.108907200000000229e-13
7.786127999999999884e+04,3.098979700000000219e-13
7.793933999999999651e+04,3.094016200000000106e-13
7.801747999999999593e+04,3.088225199999999914e-13
7.809569000000000233e+04,3.079952499999999846e-13
7.817397999999999593e+04,3.070024999999999836e-13
7.825235000000000582e+04,3.059270500000000035e-13
7.833080000000000291e+04,3.048515800000000019e-13
7.840933000000000175e+04,3.036933999999999851e-13
7.848792999999999302e+04,3.025351999999999971e-13
7.856661000000000058e+04,3.013770300000000164e-13
7.864537500000000000e+04,3.002188299999999780e-13
7.872422000000000116e+04,2.990606399999999756e-13
7.880313999999999942e+04,2.978197400000000087e-13
7.888213999999999942e+04,2.966615400000000207e-13
7.896122000000000116e+04,2.955033699999999895e-13
7.904037500000000000e+04,2.943451700000000016e-13
7.911961999999999534e+04,2.931869700000000137e-13
7.919894000000000233e+04,2.920287999999999825e-13
7.927833000000000175e+04,2.909533199999999952e-13
7.935780499999999302e+04,2.897951500000000145e-13
7.943736000000000058e+04,2.886369499999999761e-13
7.951700000000000000e+04,2.874787799999999953e-13
7.959671000000000640e+04,2.864033000000000081e-13
7.967651600000000326e+04,2.852451000000000202e-13
7.975638999999999942e+04,2.840869400000000250e-13
7.983633999999999651e+04,2.830114599999999873e-13
7.991637500000000000e+04,2.818532999999999921e-13
7.999649000000000524e+04,2.807778200000000049e-13
8.007669500000000698e+04,2.797023700000000248e-13
8.015697000000000116e+04,2.785441699999999864e-13
8.023733000000000175e+04,2.774687200000000064e-13
8.031776600000000326e+04,2.763932500000000047e-13
8.039827999999999884e+04,2.753178000000000247e-13
8.047888000000000466e+04,2.741595999999999863e-13
8.055955999999999767e+04,2.730841500000000062e-13
8.064032000000000698e+04,2.720086800000000045e-13
8.072116400000000431e+04,2.709332300000000245e-13
8.080208999999999651e+04,2.698577600000000228e-13
8.088308999999999651e+04,2.687823000000000067e-13
8.096417999999999302e+04,2.676241000000000188e-13
8.104533999999999651e+04,2.664659400000000237e-13
8.112658999999999651e+04,2.653077399999999852e-13
8.120791999999999825e+04,2.640668199999999966e-13
8.128933599999999569e+04,2.626604399999999850e-13
8.137083000000000175e+04,2.609231699999999851e-13
8.145241000000000349e+04,2.586895300000000027e-13
8.153405499999999302e+04,2.567867800000000086e-13
8.161580000000000291e+04,2.562904299999999973e-13
8.169761000000000058e+04,2.564558799999999842e-13
8.177951600000000326e+04,2.562904299999999973e-13
8.186150000000000000e+04,2.557113299999999781e-13
8.194355999999999767e+04,2.549667800000000224e-13
8.202571000000000640e+04,2.541394999999999795e-13
8.210794999999999709e+04,2.532294999999999864e-13
8.219026600000000326e+04,2.523194999999999933e-13
8.227266000000000349e+04,2.513267599999999779e-13
8.235513999999999942e+04,2.503340399999999841e-13
8.243769500000000698e+04,2.494240200000000199e-13
8.252033999999999651e+04,2.484312999999999756e-13
8.260305999999999767e+04,2.474385699999999963e-13
8.268587500000000000e+04,2.465285499999999815e-13
8.276876600000000326e+04,2.455358200000000022e-13
8.285175000000000000e+04,2.445431000000000084e-13
8.293480499999999302e+04,2.436330799999999937e-13
8.301794999999999709e+04,2.426403500000000143e-13
8.310116999999999825e+04,2.417303600000000068e-13
8.318448399999999674e+04,2.407376000000000202e-13
8.326787500000000000e+04,2.398275999999999766e-13
8.335133999999999651e+04,2.388348900000000189e-13
8.343491400000000431e+04,2.379248600000000186e-13
8.351855499999999302e+04,2.369321400000000248e-13
8.360227000000000407e+04,2.360221399999999813e-13
8.368608999999999651e+04,2.351121399999999882e-13
8.376999000000000524e+04,2.341194000000000232e-13
8.385397000000000116e+04,2.332093999999999797e-13
8.393802999999999884e+04,2.322993999999999866e-13
8.402217999999999302e+04,2.313893999999999935e-13
8.410641000000000349e+04,2.304793699999999932e-13
8.419072000000000116e+04,2.295693700000000001e-13
8.427512500000000000e+04,2.286593799999999925e-13
8.435961000000000058e+04,2.277493799999999995e-13
8.444417999999999302e+04,2.269220899999999962e-13
8.452883599999999569e+04,2.260120799999999923e-13
8.461358599999999569e+04,2.251020799999999992e-13
8.469841000000000349e+04,2.241920699999999953e-13
8.478330999999999767e+04,2.232820700000000022e-13
8.486830999999999767e+04,2.224547999999999954e-13
8.495338999999999942e+04,2.215447899999999915e-13
8.503855499999999302e+04,2.207175099999999990e-13
8.512380999999999767e+04,2.198074999999999951e-13
8.520913999999999942e+04,2.189802299999999883e-13
8.529457000000000698e+04,2.180702299999999952e-13
8.538008000000000175e+04,2.172429399999999920e-13
8.546566400000000431e+04,2.163329500000000097e-13
8.555133999999999651e+04,2.155056600000000065e-13
8.563711000000000058e+04,2.145956599999999881e-13
8.572297000000000116e+04,2.137683900000000065e-13
8.580891000000000349e+04,2.128583800000000026e-13
8.589491999999999825e+04,2.120311000000000102e-13
8.598102999999999884e+04,2.111210900000000063e-13
8.606723399999999674e+04,2.102938199999999995e-13
8.615351600000000326e+04,2.093010800000000093e-13
8.623988000000000466e+04,2.083083599999999903e-13
8.632633599999999569e+04,2.071501699999999879e-13
8.641288000000000466e+04,2.057438000000000124e-13
8.649951600000000326e+04,2.037583299999999923e-13
8.658623399999999674e+04,2.013592300000000122e-13
8.667302999999999884e+04,2.002010299999999990e-13
8.675991999999999825e+04,2.007801299999999930e-13
8.684688999999999942e+04,2.013592300000000122e-13
8.693394999999999709e+04,2.012765000000000007e-13
8.702111000000000058e+04,2.007801299999999930e-13
8.710835000000000582e+04,2.000355899999999976e-13
8.719566999999999825e+04,1.991255900000000046e-13
8.728308599999999569e+04,1.979673899999999914e-13
8.737058999999999651e+04,1.963128399999999921e-13
8.745819000000000233e+04,1.933346500000000036e-13
8.754586000000000058e+04,1.890328000000000041e-13
8.763362500000000000e+04,1.876264300000000033e-13
8.772147999999999593e+04,1.902737100000000071e-13
8.780941400000000431e+04,1.921764499999999904e-13
8.789744000000000233e+04,1.925900999999999974e-13
8.798555999999999767e+04,1.923419099999999882e-13
8.807376600000000326e+04,1.918455499999999913e-13
8.816205999999999767e+04,1.911837299999999966e-13
8.825044000000000233e+04,1.905218999999999912e-13
8.833891400000000431e+04,1.898600799999999965e-13
8.842747000000000116e+04,1.891155299999999904e-13
8.851612500000000000e+04,1.883709800000000094e-13
8.860486000000000058e+04,1.876264300000000033e-13
8.869369000000000233e+04,1.868818799999999971e-13
8.878261000000000058e+04,1.862200600000000025e-13
8.887161000000000058e+04,1.854755099999999963e-13
8.896069999999999709e+04,1.848136900000000017e-13
8.904988000000000466e+04,1.840691399999999955e-13
8.913916000000000349e+04,1.833245899999999894e-13
8.922851600000000326e+04,1.826627600000000092e-13
8.931797000000000116e+04,1.819182100000000030e-13
8.940750999999999476e+04,1.811736700000000077e-13
8.949714999999999418e+04,1.805118400000000022e-13
8.958686999999999534e+04,1.797672899999999961e-13
8.967667999999999302e+04,1.791054800000000122e-13
8.976657000000000698e+04,1.783609300000000061e-13
8.985657000000000698e+04,1.776991100000000114e-13
8.994664999999999418e+04,1.769545600000000053e-13
9.003680999999999767e+04,1.762927400000000106e-13
9.012708000000000175e+04,1.755481900000000045e-13
9.021742999999999302e+04,1.748863599999999990e-13
9.030788000000000466e+04,1.741418200000000037e-13
9.039841000000000349e+04,1.734799899999999982e-13
9.048902999999999884e+04,1.728181700000000035e-13
9.057975999999999476e+04,1.721563399999999981e-13
9.067055499999999302e+04,1.714945299999999890e-13
9.076144999999999709e+04,1.708327099999999944e-13
9.085244000000000233e+04,1.701708799999999889e-13
9.094352000000000407e+04,1.695090599999999942e-13
9.103469500000000698e+04,1.688472399999999996e-13
9.112594999999999709e+04,1.681026899999999934e-13
9.121730999999999767e+04,1.674408800000000096e-13
9.130875999999999476e+04,1.666963300000000034e-13
9.140030000000000291e+04,1.660344999999999980e-13
9.149191999999999825e+04,1.654554000000000040e-13
9.158363999999999942e+04,1.647935800000000094e-13
9.167546000000000640e+04,1.641317599999999895e-13
9.176736000000000058e+04,1.634699500000000056e-13
9.185936000000000058e+04,1.628081200000000002e-13
9.195144500000000698e+04,1.621463000000000055e-13
9.204363000000000466e+04,1.614844700000000000e-13
9.213589999999999418e+04,1.609053900000000025e-13
9.222827000000000407e+04,1.602435599999999970e-13
9.232073399999999674e+04,1.595817400000000024e-13
9.241327999999999884e+04,1.589199099999999969e-13
9.250592999999999302e+04,1.582580900000000022e-13
9.259866400000000431e+04,1.575962799999999932e-13
9.269149000000000524e+04,1.570171799999999992e-13
9.278441400000000431e+04,1.563553600000000045e-13
9.287742999999999302e+04,1.557762699999999962e-13
9.297053999999999360e+04,1.551971700000000022e-13
9.306374000000000524e+04,1.545353500000000075e-13
9.315703999999999360e+04,1.539562599999999992e-13
9.325042999999999302e+04,1.532944400000000045e-13
9.334391400000000431e+04,1.526326099999999990e-13
9.343749000000000524e+04,1.518880599999999929e-13
9.353116400000000431e+04,1.510607900000000113e-13
9.362492999999999302e+04,1.500680499999999959e-13
9.371878999999999360e+04,1.486616799999999951e-13
9.381274000000000524e+04,1.465107599999999881e-13
9.390678999999999360e+04,1.446907499999999911e-13
9.400092999999999302e+04,1.449389400000000004e-13
9.409516400000000431e+04,1.459316700000000050e-13
9.418949000000000524e+04,1.463453100000000012e-13
9.428391400000000431e+04,1.462625700000000041e-13
9.437844000000000233e+04,1.459316700000000050e-13
9.447305499999999302e+04,1.455180199999999979e-13
9.456776600000000326e+04,1.450216600000000011e-13
9.466257000000000698e+04,1.444425600000000071e-13
9.475747000000000116e+04,1.439462000000000102e-13
9.485246000000000640e+04,1.433670999999999910e-13
9.494755000000000291e+04,1.427880199999999934e-13
9.504273399999999674e+04,1.422089199999999994e-13
9.513801600000000326e+04,1.415470899999999940e-13
9.523338999999999942e+04,1.410507299999999971e-13
9.532886999999999534e+04,1.404716499999999995e-13
9.542444000000000233e+04,1.399752700000000062e-13
9.552008999999999651e+04,1.394789100000000093e-13
9.561586000000000058e+04,1.389825299999999908e-13
9.571171000000000640e+04,1.384034499999999932e-13
9.580766000000000349e+04,1.379070700000000000e-13
9.590371000000000640e+04,1.373279900000000024e-13
9.599985000000000582e+04,1.368316300000000055e-13
